"Code","Year","Estimate","Low","High"
"BTN",2016,0.0271,0.0271,0.0271
"TJK",2014,0.00071,0.00071,0.00071
"TLS",2013,1.3012,1.09749,1.52235
"MOZ",2018,325.03511,260.87995,401.7411
"IDN",2006,5.92414,5.3437,6.61172
"THA",2007,2.6056,2.6056,2.6056
"LKA",2021,0,0,0
"TKM",2006,0.00299,0.00299,0.00299
"SOM",2013,41.12554,28.30377,57.50496
"CHN",2016,0,NA,NA
"NGA",2011,339.50663,273.75947,416.17992
"BGD",2020,0.42099,0.35906,0.48789
"GTM",2012,0.54971,0.48949,0.63591
"BRA",2013,4.90627,4.38445,5.3116
"LAO",2010,13.27889,9.40617,18.02057
"TCD",2021,207.00641,127.4363,317.11097
"AMR",2020,4.34304,4.01291,4.71417
"BEN",2020,378.25861,290.69062,485.91122
"MEX",2010,0.50896,0.50896,0.50896
"STP",2008,36.00835,36.00835,36.00835
"MWI",2016,224.82285,169.84016,289.63052
"BDI",2014,179.52033,122.94839,255.88811
"SEN",2002,158.58457,48.27576,245.06048
"COD",2003,467.02172,372.12668,578.8648
"CAF",2023,305.54264,186.9697,469.14756
"ETH",2016,93.73169,38.87483,171.12373
"KEN",2006,104.61907,75.77467,140.20295
"GEO",2005,3.84988,3.84988,3.84988
"COL",2008,11.35102,8.70015,14.14052
"GNB",2022,110.86288,37.00194,263.42595
"TUR",2005,0.46245,0.46245,0.46245
"ZMB",2006,224.18724,170.18256,290.12638
"SWZ",2008,0.18864,0.18864,0.18864
"WPR",2001,3.56567,2.13256,5.35704
"SSD",2001,350.78121,241.73078,494.32952
"CIV",2001,502.60035,402.14934,621.62467
"KHM",2004,42.78172,34.7019,52.35459
"HND",2014,0.5596,0.43487,0.69153
"DOM",2020,0.16113,0.14232,0.1824
"IRN",2013,0.58463,0.58463,0.58463
"GAB",2020,227.23795,121.90019,390.65297
"SLB",2011,114.49449,80.01338,167.73042
"SDN",2011,31.01209,23.12686,40.90666
"NAM",2013,4.3872,3.47945,5.36097
"SOM",2021,64.45198,38.82071,100.64854
"KAZ",2011,0,0,0
"COG",2023,214.78064,136.25277,323.27497
"MOZ",2019,310.02303,242.22048,390.72426
"CIV",2018,269.43004,179.40843,388.68387
"WPR",2005,3.33903,1.91344,5.03406
"ARG",2017,0,0,0
"STP",2009,34.75904,34.75904,34.75904
"CRI",2006,1.91938,1.91938,1.91938
"COM",2005,60.09344,40.28501,80.77756
"ETH",2020,52.28212,29.02834,78.44106
"NPL",2020,0.00868,0.00868,0.00868
"GUF",2013,7.31552,6.50903,8.47173
"TCD",2002,241.59146,146.09649,378.80485
"IRN",2021,0,0,0
"CRI",2023,0.30387,0.30387,0.30387
"KEN",2002,230.66486,182.50511,287.86475
"BRA",2008,8.68671,8.34554,9.28665
"MYS",2022,0,0,0
"CHN",2003,0.05263,0.05263,0.05263
"GLOBAL",2022,58.62635,53.08911,65.59423
"AFG",2005,28.41897,16.6916,45.66593
"SSD",2015,268.72425,196.47253,359.7268
"LKA",2013,0,0,0
"AFR",2015,238.85333,220.32305,259.7818
"YEM",2019,38.65658,25.19925,58.17553
"DZA",2017,0,0,0
"YEM",2022,39.04032,24.42352,60.2826
"DJI",2022,47.66808,NA,NA
"GEO",2017,0,0,0
"NAM",2001,69.80993,37.55932,124.12797
"ZWE",2012,54.46026,37.28561,72.90972
"ZMB",2014,232.65931,182.01893,294.50288
"COG",2008,228.06931,155.51095,323.55551
"BEN",2002,446.45079,332.75155,587.76479
"SWZ",2018,2.09594,NA,NA
"MOZ",2021,303.1183,233.30751,391.39521
"STP",2001,287.52178,287.52178,287.52178
"MRT",2007,75.53235,20.65973,152.57824
"PRY",2020,0,0,0
"GIN",2003,389.80965,271.21211,543.06824
"GIN",2015,374.15346,276.23871,499.52895
"STP",2003,277.32196,277.32196,277.32196
"HTI",2015,3.42333,2.27821,4.63875
"PRY",2019,0,0,0
"SYR",2011,0,0,0
"MYS",2023,0,0,0
"PAK",2014,4.72167,2.65253,8.74102
"MAR",2005,0,0,0
"LAO",2022,0.94401,0.68239,1.24961
"TZA",2003,280.97932,218.74902,353.96453
"CHN",2008,0.02985,0.02985,0.02985
"COM",2000,66.37081,44.49158,89.21446
"EMR",2005,13.78774,10.7585,23.98342
"CPV",2009,0.49394,0.49394,0.49394
"SEAR",2003,16.94259,13.71043,21.3033
"VEN",2015,10.4447,9.29306,11.98918
"KHM",2017,17.72692,15.34382,20.80021
"BFA",2012,533.39017,429.78849,654.15615
"ZAF",2009,1.17382,1.17382,1.17382
"RWA",2021,118.73531,92.52059,146.49453
"KGZ",2007,0.02316,0.02316,0.02316
"NIC",2003,1.85514,1.53893,2.18792
"AGO",2010,171.40751,127.04614,225.87846
"PHL",2008,1.38697,0.91971,1.90167
"BDI",2003,344.89506,250.38805,462.55398
"HTI",2003,9.71368,5.56269,15.75157
"ARG",2001,1.14286,1.14286,1.14286
"TJK",2009,0.06555,0.06555,0.06555
"VUT",2017,9.28163,6.46303,13.35334
"AFG",2010,13.37216,7.611,21.03162
"BEN",2003,465.86483,367.04651,581.7989
"COG",2019,241.40143,173.42171,330.88354
"ECU",2013,0.04108,0.04108,0.04108
"IRQ",2008,0.00053,0.00053,0.00053
"IRN",2006,21.23071,21.23071,21.23071
"CHN",2013,0.00014,0.00014,0.00014
"ETH",2005,150.19721,52.98717,439.86513
"PRK",2023,0.30597,0.30597,0.30597
"SYR",2019,0,0,0
"PER",2006,7.19604,6.12455,8.36781
"CHN",2005,0.04004,0.04004,0.04004
"ERI",2007,13.69484,8.77498,19.19169
"GUY",2002,40.14394,32.85394,48.16071
"ETH",2013,184.7863,102.82097,340.34438
"UGA",2015,253.14942,177.17602,345.61715
"MEX",2002,2.14787,2.14787,2.14787
"ZWE",2007,167.62363,70.92647,297.31401
"PRK",2012,2.2169,NA,NA
"GNB",2000,409.26673,252.70921,627.87698
"SLB",2012,91.95943,68.28271,128.84688
"ZWE",2002,102.58849,23.22913,250.88386
"SOM",2010,40.27694,28.12141,55.75763
"MWI",2020,218.75523,132.13362,342.3797
"AZE",2021,0,0,0
"BDI",2004,300.17128,222.50046,399.00551
"NPL",2019,0.01588,0.01588,0.01588
"LKA",2006,0.12625,0.12625,0.12625
"COM",2020,5.66718,NA,NA
"SSD",2013,278.38469,213.74903,355.33019
"YEM",2010,65.73161,37.00092,124.52608
"ERI",2010,28.3415,18.0134,40.08802
"SOM",2020,55.72262,36.51951,81.72395
"ZWE",2022,28.90137,17.27886,41.56898
"SDN",2018,56.20281,26.09185,106.17884
"BOL",2009,2.93657,2.29441,3.60711
"SLE",2004,421.6932,281.95986,608.56312
"PER",2018,4.66591,3.82189,5.56159
"PAN",2002,1.12703,1.08458,1.20334
"HND",2023,0.26851,0.26851,0.26851
"ARE",2023,0,0,0
"GTM",2004,3.52938,3.12207,4.12772
"PRK",2008,1.71578,1.71578,1.71578
"MDG",2021,166.32842,106.49337,230.76544
"NAM",2010,1.54658,0.47411,3.71
"SUR",2000,161.37784,161.37784,161.37784
"MLI",2021,345.92273,244.02793,491.9512
"BRA",2023,3.8137,3.40844,4.12507
"BOL",2004,4.83894,3.78762,5.93841
"THA",2006,2.39822,2.39822,2.39822
"RWA",2018,477.56734,361.88351,598.9687
"GUF",2008,31.04865,27.64321,36.173
"CAF",2020,312.79896,201.53711,465.83413
"PAN",2001,0.47506,0.45707,0.50569
"NGA",2021,299.27111,217.44339,407.25211
"TJK",2020,0,0,0
"COL",2003,28.05033,21.17355,35.16679
"NIC",2010,0.1735,0.14419,0.2046
"PAK",2011,9.51519,4.56755,18.67758
"ZWE",2016,66.16058,43.48244,91.5912
"IDN",2002,5.28388,4.36654,6.48446
"MYS",2019,0,0,0
"SLV",2014,0.0048,0.0048,0.0048
"RWA",2002,158.19351,70.86348,311.7831
"IRQ",2010,0,0,0
"EUR",2001,0.8058,0.8058,0.8058
"GLOBAL",2021,58.63239,52.94959,65.18112
"SEAR",2001,17.52308,14.3178,21.99892
"TZA",2008,175.03382,129.60981,230.36767
"GUF",2000,49.82671,43.68248,59.47023
"TGO",2023,230.33022,145.84471,345.93314
"OMN",2013,0,0,0
"TKM",2018,0,0,0
"SAU",2001,1.68219,1.68219,1.68219
"TZA",2017,122.93239,91.72394,161.70665
"AFG",2001,83.83453,54.22209,128.13551
"SAU",2020,0.02498,0.02498,0.02498
"IND",2010,17.35615,12.80002,24.47169
"KOR",2007,0.66035,0.66035,0.66035
"VNM",2001,1.19554,1.19554,1.19554
"MRT",2005,83.66456,26.23902,157.07798
"ZWE",2021,27.53749,16.50778,39.5193
"MWI",2009,376.49881,302.39243,461.32843
"UGA",2018,262.37284,174.69479,415.63875
"KHM",2015,19.68994,17.02292,23.04016
"LAO",2018,4.22057,3.07039,5.59616
"SEAR",2020,2.57125,2.17301,3.12011
"ETH",2002,196.54862,69.42657,377.72836
"ETH",2018,36.46071,20.17875,54.6623
"IRN",2012,0.9329,0.9329,0.9329
"IND",2021,2.61697,2.12683,3.2528
"AFR",2002,347.48974,321.07942,379.14115
"CRI",2013,0,0,0
"NPL",2002,1.7333,1.7333,1.7333
"RWA",2008,69.73096,42.71558,102.43472
"DJI",2017,18.72207,NA,NA
"CIV",2010,457.83199,374.87959,554.87886
"KEN",2010,66.53364,48.90856,88.47648
"AGO",2022,237.19815,139.19061,373.76136
"THA",2011,1.90129,NA,NA
"ZMB",2015,218.93876,171.48207,274.27973
"COM",2022,24.78458,NA,NA
"NIC",2022,3.44422,2.85566,4.05202
"TGO",2003,455.64632,350.37887,582.07066
"UZB",2020,0,0,0
"NGA",2020,304.36879,218.68928,414.27902
"TUR",2013,0,0,0
"OMN",2003,0.00254,0.00254,0.00254
"NER",2013,416.72416,272.9955,613.36993
"OMN",2005,0,0,0
"BDI",2022,267.61895,146.23061,452.0618
"BDI",2010,169.84509,120.59511,231.49613
"NER",2021,304.17662,174.81045,491.94022
"CAF",2004,448.79229,336.10142,588.82792
"DJI",2001,3.07215,2.36678,3.77579
"PNG",2008,164.32073,52.74623,303.01648
"MYS",2021,0,0,0
"KOR",2003,0.35208,0.35208,0.35208
"TUR",2007,0.06806,0.06806,0.06806
"PER",2007,5.58938,4.76391,6.47456
"GHA",2013,347.50618,283.06388,423.66821
"KAZ",2015,0,0,0
"LKA",2005,0.3527,0.3527,0.3527
"OMN",2004,0,0,0
"MDG",2015,106.97557,76.08561,144.16593
"GNB",2010,126.46248,76.31903,197.00652
"GNQ",2005,359.53226,259.65099,487.08159
"AGO",2003,319.22837,223.89354,436.95323
"WPR",2018,2.23327,1.63218,2.97817
"OMN",2014,0,0,0
"DZA",2019,0,0,0
"CAF",2008,427.93777,314.66167,571.33086
"BRA",2002,11.23738,10.02234,12.58754
"TKM",2008,0,0,0
"MYS",2020,0,0,0
"GNB",2017,65.10302,25.28261,142.62368
"PHL",2009,1.07384,0.72793,1.45653
"PER",2008,4.84127,4.14789,5.58041
"SLE",2007,413.90265,300.73169,556.14742
"SUR",2005,119.04514,119.04514,119.04514
"ZAF",2013,1.58105,NA,NA
"UGA",2017,294.53403,194.66103,406.57375
"UZB",2001,3.06895,3.06895,3.06895
"GUY",2013,76.60985,57.07967,105.40945
"EMR",2002,18.59715,14.32635,33.05781
"GHA",2018,217.49907,162.16299,285.26631
"PHL",2013,0.29569,0.21822,0.38043
"UGA",2020,283.48211,187.44187,446.24674
"PRK",2003,1.75605,1.75605,1.75605
"TGO",2005,466.88029,359.90477,591.21321
"BRA",2011,7.16458,6.8813,7.64452
"KEN",2023,59.52802,29.42343,107.77422
"BOL",2022,2.55282,1.99743,3.13615
"STP",2023,10.17018,NA,NA
"MAR",2019,0,0,0
"HTI",2010,9.7137,5.51815,15.76019
"VUT",2015,3.29574,2.65689,4.03606
"SSD",2023,253.1634,162.94533,377.27875
"BWA",2019,0.16752,0.12934,0.2516
"VUT",2023,17.93963,10.77064,28.36079
"DJI",2020,88.72445,NA,NA
"TCD",2018,223.48028,143.44902,335.06484
"BFA",2018,356.22969,239.33024,507.97766
"GNQ",2021,237.3063,150.40288,356.21632
"WPR",2022,2.41646,1.75535,3.13666
"HND",2022,0.37349,0.37349,0.37349
"EMR",2023,17.87748,14.21224,23.22235
"SOM",2005,130.84115,95.18135,175.20438
"BGD",2009,4.95723,4.19122,5.80443
"COD",2019,337.56508,254.27507,440.77341
"NIC",2017,2.49466,2.07078,2.94769
"STP",2007,14.26644,14.26644,14.26644
"SOM",2011,33.30283,23.09824,46.54212
"SLV",2022,0,0,0
"BOL",2023,2.50954,1.9619,3.08202
"GEO",2004,6.33629,6.33629,6.33629
"GAB",2007,128.69377,79.31562,199.25117
"GUY",2012,58.38497,48.4918,69.1466
"TKM",2015,0,0,0
"SUR",2016,0.8985,0.8985,0.8985
"IND",2011,14.70752,10.87275,20.70246
"GHA",2007,305.35132,236.8346,387.77327
"EUR",2010,0.00522,0.00522,0.00522
"TZA",2002,300.37552,235.79956,376.79199
"GUF",2005,35.84533,31.78316,41.91627
"NPL",2013,0.24636,0.24636,0.24636
"IRQ",2005,0.01273,0.01273,0.01273
"PAN",2015,0.21672,0.20843,0.2303
"GUY",2008,21.68681,17.96037,25.75387
"NIC",2011,0.22868,0.19021,0.26969
"CPV",2021,0,0,0
"MRT",2009,32.88437,1.10275,77.05922
"BFA",2011,554.68179,447.45405,677.81937
"KGZ",2015,0,0,0
"SEAR",2009,15.97218,11.94421,22.06008
"SLV",2020,0,0,0
"BTN",2021,0.01568,0.01568,0.01568
"GMB",2000,309.72164,229.16711,403.55603
"PAK",2004,4.05943,2.26845,7.90041
"PRY",2021,0,0,0
"TLS",2002,126.2094,86.09295,171.97895
"SEAR",2005,19.37024,15.14465,25.72974
"NER",2023,305.14364,175.95784,495.58942
"GUY",2006,36.40348,31.58504,41.76083
"PAN",2008,0.33384,0.32148,0.35601
"VEN",2013,6.16351,5.47835,7.12808
"BRA",2003,12.69966,11.5819,13.99124
"AFR",2001,357.53908,329.61925,389.26798
"CHN",2010,0.00883,0.00883,0.00883
"UGA",2005,433.38629,335.49081,553.89575
"MYS",2008,5.50507,5.50507,5.50507
"COM",2015,2.59261,NA,NA
"YEM",2023,38.85603,24.02694,59.99585
"SSD",2004,322.15661,228.03446,442.07146
"PNG",2018,138.56737,89.87744,195.99942
"GLOBAL",2003,77.87146,72.52789,85.04069
"TCD",2019,216.04381,133.18977,335.74226
"TJK",2002,2.82365,2.82365,2.82365
"SWZ",2019,0.76279,0.76279,0.76279
"KEN",2001,245.44964,195.61445,303.73325
"IRN",2020,0,0,0
"COD",2005,469.27483,376.52167,579.19095
"TZA",2010,145.63374,106.9036,193.20947
"VUT",2010,88.02629,64.47426,123.9556
"BGD",2021,0.49666,0.42278,0.57697
"AZE",2013,0,0,0
"CMR",2005,433.97325,342.1297,540.45373
"BOL",2018,1.38652,1.08312,1.70044
"BLZ",2018,0.01143,0.01143,0.01143
"ZMB",2003,346.01449,269.82525,437.7371
"SAU",2007,0.1947,0.1947,0.1947
"MMR",2021,6.29618,3.81682,25.93458
"BFA",2015,417.95428,330.71798,520.55778
"GEO",2014,0,0,0
"SLE",2015,386.5306,308.40264,479.10415
"OMN",2023,0,0,0
"SEAR",2018,3.29055,2.74806,4.08929
"IDN",2018,2.45413,2.23876,2.69927
"BGD",2023,1.10265,0.94036,1.27566
"ZAF",2001,5.57237,5.57237,5.57237
"SLB",2008,184.86923,133.03486,265.41566
"EGY",2021,0,0,0
"EGY",2023,0,0,0
"IND",2017,5.00083,4.02711,6.55645
"BTN",2008,0.64777,0.64777,0.64777
"GIN",2016,355.99249,254.57473,482.22855
"SWZ",2012,1.29973,NA,NA
"BGD",2005,6.61674,2.93079,10.57165
"BOL",2007,4.50568,3.51958,5.53841
"UZB",2007,1.10799,1.10799,1.10799
"GAB",2011,253.89622,145.26265,414.13207
"ERI",2009,9.57656,6.0525,13.56082
"KGZ",2005,0.05498,0.05498,0.05498
"KOR",2015,0.17569,0.17569,0.17569
"ERI",2003,19.8444,8.96138,35.03961
"NIC",2021,5.03765,4.18033,5.935
"NGA",2005,395.89714,318.82262,487.00663
"MLI",2012,424.2861,302.06987,576.0641
"BGD",2015,2.64765,2.39882,2.93129
"TCD",2010,244.8015,193.25726,306.17276
"SSD",2019,296.93025,200.39858,419.90008
"ECU",2010,0.22097,0.22097,0.22097
"SLV",2003,0.0698,0.0698,0.0698
"COD",2014,295.2124,230.58824,373.96266
"BEN",2009,444.02053,358.89793,540.81416
"YEM",2005,68.36327,30.44552,307.65564
"YEM",2016,32.76088,22.41215,48.0634
"SUR",2010,21.80417,NA,NA
"PAK",2015,4.68278,2.47507,9.62143
"NER",2015,404.90413,257.91954,606.60068
"VEN",2012,4.18612,3.7304,4.84298
"LKA",2001,14.75616,14.75616,14.75616
"BDI",2012,163.85876,118.90521,220.00219
"TZA",2015,141.23806,105.21736,185.7721
"ECU",2000,14.536,14.536,14.536
"DOM",2017,0.06978,0.06076,0.07965
"HTI",2020,4.06909,2.65223,5.62174
"WPR",2008,2.38041,1.23957,3.84007
"YEM",2013,37.12471,26.06519,53.64553
"SOM",2008,60.41455,43.98621,81.07605
"STP",2019,12.80273,NA,NA
"IDN",2007,5.28388,4.36499,6.52313
"NIC",2002,2.1503,1.78643,2.53314
"SEN",2022,57.50757,36.11299,87.87368
"GNQ",2013,332.84877,242.47889,450.63417
"BWA",2022,0.34063,0.25964,0.47292
"TZA",2016,133.90886,98.10265,179.17586
"GHA",2019,221.11847,162.95909,294.48825
"SOM",2019,60.16654,40.05102,88.29931
"MEX",2017,0.28134,0.28134,0.28134
"SWZ",2010,0.86101,0.86101,0.86101
"COL",2018,8.64484,6.39367,11.09736
"GIN",2000,429.01062,320.9118,561.53023
"AFG",2011,15.99026,8.82426,25.21943
"THA",2003,3.03468,3.03468,3.03468
"PAK",2017,3.73546,2.66397,5.7083
"CIV",2003,510.59912,410.3634,631.80279
"ARM",2015,0,0,0
"MDG",2022,117.07713,74.77743,162.63866
"BEN",2012,364.49106,283.73309,460.51736
"VEN",2022,10.92326,9.68652,12.56687
"MLI",2023,346.21959,244.34706,492.21228
"TLS",2019,0,0,0
"HND",2008,1.61771,1.22461,2.02651
"EGY",2022,0,0,0
"IRN",2005,25.8615,25.8615,25.8615
"OMN",2015,0,0,0
"LKA",2018,0,0,0
"UZB",2018,0,0,0
"ARG",2016,0,0,0
"PER",2011,2.68683,2.28099,3.12308
"TCD",2000,270.89264,174.57601,400.77726
"GTM",2013,0.62697,0.55836,0.72356
"MLI",2011,394.1824,281.38794,537.88034
"TKM",2013,0,0,0
"ARG",2002,0.65739,0.65739,0.65739
"PRY",2017,0,0,0
"DZA",2004,0.00104,0.00104,0.00104
"GTM",2022,0.13775,0.13775,0.13775
"HTI",2005,9.71377,5.59993,15.68225
"GIN",2006,333.97566,225.49927,474.85651
"COL",2011,8.99499,6.83,11.23562
"RWA",2012,59.68531,47.35596,72.72982
"CMR",2022,262.96266,202.70969,336.99768
"TLS",2008,138.17174,91.6292,190.7145
"BOL",2017,1.20368,0.93963,1.47959
"TLS",2000,158.37902,68.55534,358.81062
"OMN",2020,0,0,0
"SWZ",2000,2.70238,1.15228,4.70173
"MYS",2014,0.4854,0.4854,0.4854
"CMR",2014,274.64349,191.11424,386.27012
"KGZ",2001,0.00379,0.00379,0.00379
"SWZ",2009,0.34255,0.34255,0.34255
"TJK",2006,0.57016,0.57016,0.57016
"DZA",2022,0,0,0
"SDN",2007,44.28074,29.32193,64.23873
"COD",2012,333.86669,265.62839,413.28845
"COG",2005,307.90422,208.18343,441.23412
"DJI",2012,3.0718,2.36696,3.77665
"BLZ",2016,0.0159,0.0159,0.0159
"COM",2013,76.3525,NA,NA
"MRT",2023,38.3447,15.35858,71.04534
"TZA",2012,121.42558,90.65059,159.26413
"TJK",2001,5.32087,5.32087,5.32087
"KGZ",2017,0,0,0
"GMB",2023,87.50651,67.98762,109.44237
"BEN",2018,409.27408,326.39946,506.70153
"TZA",2007,198.47487,148.88022,260.48993
"PER",2003,10.32226,8.59422,12.17207
"SWZ",2015,0.99379,0.99379,0.99379
"MLI",2015,381.71139,270.74811,541.03576
"MMR",2002,34.40254,24.00831,50.57807
"BLZ",2005,8.02532,8.02532,8.02532
"COL",2012,8.31695,6.31416,10.40865
"PHL",2006,1.98255,1.39159,2.64572
"GEO",2002,11.48311,11.48311,11.48311
"PHL",2023,0.23252,0.16298,0.31189
"KHM",2020,3.64263,3.14272,4.25213
"SEAR",2019,2.85622,2.4164,3.43962
"ARM",2017,0,0,0
"EGY",2000,0,0,0
"LBR",2001,429.74964,271.76946,650.58029
"NER",2001,350.71393,196.76053,582.72777
"KOR",2022,0.10539,0.10539,0.10539
"KGZ",2004,0.02242,0.02242,0.02242
"AZE",2006,0.70373,0.70373,0.70373
"UGA",2000,487.64262,375.05337,620.93526
"TLS",2014,0.42552,0.35805,0.49749
"MWI",2011,369.25043,293.66603,456.3593
"VUT",2021,2.41281,1.53007,3.65517
"NIC",2015,0.53331,0.44258,0.62885
"IRQ",2023,0,0,0
"MMR",2013,13.97169,10.36345,19.314
"TJK",2010,0.04343,0.04343,0.04343
"UZB",2013,0,0,0
"HND",2011,1.32742,1.04433,1.62486
"PER",2009,4.58478,3.9324,5.2834
"KHM",2021,1.57876,1.35889,1.85554
"SEN",2021,54.68703,40.27961,71.13207
"BWA",2009,2.0602,1.00623,3.92495
"ERI",2017,36.79849,23.62817,51.25616
"TGO",2016,319.38428,257.75986,391.7272
"NER",2004,302.78137,190.32678,453.03668
"GEO",2000,5.66042,5.66042,5.66042
"MEX",2022,0.05978,0.05978,0.05978
"KOR",2010,0.37113,0.37113,0.37113
"SUR",2004,110.37336,110.37336,110.37336
"MOZ",2022,272.78086,216.5826,340.78374
"BTN",2007,1.57907,1.57907,1.57907
"CAF",2013,378.22631,254.94413,536.48273
"IRQ",2021,0,0,0
"COG",2003,329.80029,219.41062,469.49724
"MAR",2009,0,0,0
"IND",2012,11.76062,8.66252,16.58877
"GAB",2013,248.46973,131.33023,430.59689
"VUT",2013,21.76578,16.24467,30.07708
"MLI",2007,378.67073,264.55014,532.75482
"THA",2021,0.17824,0.17824,0.17824
"BWA",2013,0.51155,0.3974,0.68771
"NGA",2010,363.35818,294.23856,443.45003
"CRI",2020,0.05108,0.05108,0.05108
"GAB",2021,225.49503,120.69159,385.37522
"RWA",2011,36.94164,27.5702,46.80926
"AMR",2016,4.73918,4.3865,5.14683
"VEN",2017,31.56015,28.09927,36.34112
"COD",2011,359.74186,288.94019,442.41356
"YEM",2006,79.31252,36.43441,368.46501
"SLE",2002,450.2725,290.74006,663.71641
"CIV",2011,459.86526,377.33953,556.66655
"NAM",2018,24.54696,19.43098,30.09313
"SYR",2006,0,0,0
"IRQ",2000,0.5858,0.5858,0.5858
"VEN",2016,18.3202,16.33019,21.05462
"BLZ",2017,0.02718,0.02718,0.02718
"NAM",2021,9.5577,7.56787,11.70753
"PNG",2019,131.7861,90.52827,176.26943
"NPL",2011,0.29275,0.29275,0.29275
"ZWE",2023,49.39605,29.62251,71.00663
"PNG",2001,251.99797,83.37264,444.5221
"CAF",2017,332.28448,212.14922,497.22306
"VNM",2005,0.32623,0.32623,0.32623
"ZMB",2008,170.61614,128.27725,219.52518
"CMR",2004,435.29518,345.12101,540.33711
"PER",2013,5.35116,4.38816,6.36446
"TKM",2003,0.02214,0.02214,0.02214
"BRA",2019,4.24211,3.7873,4.59103
"RWA",2003,139.71893,64.0239,229.3824
"IND",2008,17.82874,12.77913,25.84509
"ARG",2013,0,0,0
"IRN",2014,0.43022,0.43022,0.43022
"STP",2018,13.97327,NA,NA
"ETH",2004,219.25921,76.05085,652.34441
"UGA",2021,262.55029,174.65276,411.22085
"IRQ",2020,0,0,0
"SEN",2001,178.29818,65.49447,254.91026
"VUT",2001,97.90034,67.78429,141.7058
"MWI",2002,438.59487,354.60962,539.32907
"ZMB",2022,179.05449,114.55899,268.08944
"GHA",2022,211.70907,158.19606,277.61755
"GHA",2020,225.78014,168.2561,298.98068
"CPV",2019,0,0,0
"SWZ",2016,0.77673,0.77673,0.77673
"AFR",2010,284.21168,261.09487,315.1254
"LAO",2002,17.26432,12.72869,22.47858
"GTM",2009,0.77202,0.68852,0.89297
"DZA",2000,0.01873,0.01873,0.01873
"TLS",2012,6.80458,5.72995,7.98507
"CMR",2016,270.55289,194.13098,367.13992
"MDG",2004,44.82999,2.66522,99.50278
"TZA",2011,133.03083,98.55626,175.96125
"YEM",2020,36.47734,23.49176,55.1365
"MLI",2019,325.76058,229.93002,462.41615
"NER",2003,298.92059,177.07681,475.59813
"PAN",2012,0.35256,0.33946,0.37638
"GHA",2006,309.15247,237.7467,392.72889
"IDN",2023,3.87563,3.57171,4.25891
"MRT",2006,75.86058,20.3679,139.40857
"IDN",2013,5.97822,5.38412,6.67948
"NAM",2008,7.44315,0.98961,20.06468
"PER",2012,3.48409,2.85681,4.14563
"CPV",2003,0.55249,0.55249,0.55249
"PAN",2016,0.29969,0.28857,0.31932
"AGO",2018,233.80451,160.88876,330.78651
"WPR",2021,1.86233,1.36551,2.40209
"AMR",2023,3.55331,3.28347,3.85332
"MYS",2018,0,0,0
"BFA",2017,356.56172,246.60157,502.861
"EMR",2019,10.92663,7.93073,15.71146
"GLOBAL",2005,75.96896,70.48875,83.39829
"TJK",2019,0,0,0
"TLS",2005,172.38352,117.28656,235.24036
"ZWE",2017,114.70464,71.2154,166.87186
"HND",2015,0.57965,0.45033,0.7147
"SUR",2007,14.07607,14.07607,14.07607
"SLE",2013,415.08219,333.0835,509.62372
"KOR",2004,0.25878,0.25878,0.25878
"CRI",2004,0.87685,0.87685,0.87685
"HTI",2023,2.29141,1.52436,3.09404
"AFR",2022,223.89682,201.61239,250.55814
"AMR",2018,6.27208,5.81317,6.83032
"EMR",2001,20.15085,15.84728,33.10155
"DOM",2012,0.2221,0.18082,0.26537
"MMR",2014,8.6897,6.35051,12.04357
"HND",2019,0.05052,0.03886,0.06284
"HND",2016,0.65707,0.50916,0.8092
"GNQ",2022,235.02491,146.07146,367.24903
"BRA",2016,3.20028,3.07251,3.41343
"BGD",2004,6.61672,2.84446,10.70668
"EMR",2017,10.63985,8.09151,14.47509
"PNG",2017,134.03,87.44023,189.50481
"COM",2014,3.09627,NA,NA
"GMB",2009,239.73962,178.52406,311.92743
"KHM",2001,43.16251,31.38714,58.0057
"BFA",2020,378.17415,250.23342,545.59516
"GNB",2001,326.39326,190.98617,521.82709
"UGA",2004,449.68503,344.77695,575.48919
"ERI",2022,40.89285,26.39572,56.65794
"BTN",2018,0.01067,0.01067,0.01067
"GLOBAL",2007,70.63911,65.29542,77.08355
"COM",2012,73.11895,NA,NA
"PRY",2012,0,0,0
"DZA",2020,0,0,0
"SLB",2016,128.36979,109.38393,153.98343
"GNQ",2012,311.60982,225.00056,421.62305
"SEAR",2004,18.3993,14.61522,23.50776
"ETH",2010,154.11867,49.87748,439.97628
"LBR",2002,434.87568,285.13318,641.72328
"DOM",2002,0.34557,0.28035,0.41551
"YEM",2014,30.41936,21.14079,44.42759
"AGO",2005,314.75811,238.6573,404.70631
"GIN",2002,410.0714,292.317,559.17889
"HND",2012,1.10285,0.86355,1.35063
"BOL",2016,1.48067,1.15575,1.81683
"SAU",2004,0.58411,0.58411,0.58411
"AFG",2019,14.14676,10.91638,17.96388
"MWI",2021,220.65067,142.58778,328.05096
"MEX",2011,0.46006,0.46006,0.46006
"TGO",2019,236.77761,165.39817,328.72586
"PAN",2020,0.71302,0.6866,0.75788
"EGY",2018,0,0,0
"SEN",2000,233.08561,163.58624,321.23506
"WPR",2020,2.15741,1.56302,2.81149
"PRY",2008,1.6379,1.6379,1.6379
"COD",2017,323.65313,244.66291,419.26356
"CHN",2006,0.06419,0.06419,0.06419
